Truck_ID,Age,Total_KM_Driven,Fuel_Efficiency,Battery_Health,Service_Delay,Engine_Temp,Repair_Count,Status
T13154,11,113409,4.21,69.5,53,93.1,2,High Risk
T13155,5,59180,5.7,87.8,39,83.3,0,Service Required Soon
T13156,14,209177,3.9,53.5,8,106.9,4,High Risk
T13157,2,27821,5.73,96.4,13,86.1,0,Truck Healthy
T13158,13,159307,2.92,65.8,44,102.1,7,High Risk
T13159,5,77418,5.06,89.8,36,84.7,2,Service Required Soon
T13160,3,29716,5.97,89.8,37,80.2,2,Service Required Soon
T13161,5,62353,6.05,88.7,10,86.2,2,Truck Healthy
T13162,10,157057,4.84,67.3,21,97.1,4,High Risk
T13163,12,159572,3.81,67.6,34,93.4,4,High Risk
T13164,14,148782,3.95,54.1,6,102.0,5,High Risk
T13165,11,90568,4.56,65.1,4,99.4,2,High Risk
T13166,6,63274,5.84,84.8,7,89.5,2,Truck Healthy
T13167,0,1801,6.71,96.6,34,85.3,0,Service Required Soon
T13168,4,55190,6.06,90.9,15,85.8,0,Truck Healthy
T13169,3,41751,6.54,89.0,27,87.8,1,Truck Healthy
T13170,14,197302,4.12,54.9,44,95.1,6,High Risk
T13171,11,142887,4.41,71.6,4,99.4,4,High Risk
T13172,5,52863,6.41,81.1,16,87.7,1,Truck Healthy
T13173,7,94348,5.69,79.1,55,92.2,1,Service Required Soon
T13174,3,28831,5.69,89.1,9,81.2,2,Truck Healthy
T13175,11,169331,4.06,62.3,10,97.6,3,High Risk
T13176,4,68148,6.24,91.6,12,89.3,0,Truck Healthy
T13177,7,68304,5.22,79.6,27,88.2,2,Truck Healthy
T13178,12,117605,4.39,66.6,6,101.2,4,High Risk
T13179,12,110096,4.52,60.3,17,99.2,3,High Risk
T13180,5,76787,5.7,85.3,8,84.0,0,Truck Healthy
T13181,12,125793,3.27,60.3,8,93.5,4,High Risk
T13182,8,75548,5.17,75.1,55,94.8,2,Service Required Soon
T13183,7,74770,4.69,80.0,55,95.0,4,Service Required Soon
T13184,7,73787,4.54,80.3,19,92.1,3,Truck Healthy
T13185,13,190243,4.97,60.4,33,98.2,4,High Risk
T13186,6,67515,5.02,82.5,21,90.0,2,Truck Healthy
T13187,3,46385,6.56,86.4,35,80.2,1,Service Required Soon
T13188,10,122311,4.31,70.3,16,100.2,2,High Risk
T13189,14,178430,3.72,57.1,10,101.8,4,High Risk
T13190,7,100649,5.72,74.6,28,88.5,3,Truck Healthy
T13191,10,121305,4.51,70.0,47,97.1,2,High Risk
T13192,4,50554,5.93,87.5,36,88.6,2,Service Required Soon
T13193,5,74826,5.57,80.7,46,82.8,1,Service Required Soon
T13194,7,74214,5.07,77.2,22,88.8,1,Truck Healthy
T13195,14,143896,3.41,59.8,12,101.5,4,High Risk
T13196,7,100347,5.23,83.2,55,90.6,4,Service Required Soon
T13197,5,46855,5.32,85.6,5,82.5,2,Truck Healthy
T13198,12,99880,4.09,66.3,17,93.6,3,High Risk
T13199,6,49425,5.28,80.2,15,86.2,1,Truck Healthy
T13200,6,53416,5.58,79.5,59,86.1,2,Service Required Soon
T13201,1,17948,6.4,96.2,34,79.3,1,Service Required Soon
T13202,0,3364,6.25,96.6,52,80.2,0,Service Required Soon
T13203,8,124779,5.26,75.9,18,95.6,2,Truck Healthy
T13204,6,49033,5.98,84.4,30,91.5,2,Truck Healthy
T13205,4,40008,5.95,89.8,0,85.4,1,Truck Healthy
T13206,4,49344,5.47,85.9,51,85.7,0,Service Required Soon
T13207,10,143023,5.13,74.1,59,93.6,2,High Risk
T13208,2,38702,5.91,98.7,9,82.7,0,Truck Healthy
T13209,10,113096,4.89,69.5,58,95.4,4,High Risk
T13210,0,3304,6.81,100.0,59,71.7,0,Service Required Soon
T13211,4,64531,6.12,90.3,12,86.7,0,Truck Healthy
T13212,12,163260,3.44,65.6,28,96.1,5,High Risk
T13213,2,26193,6.36,91.4,34,85.0,0,Service Required Soon
T13214,10,154522,4.52,67.8,47,95.5,2,High Risk
T13215,5,48896,6.21,81.7,51,88.2,1,Service Required Soon
T13216,13,156052,4.19,64.8,49,98.4,4,High Risk
T13217,6,87969,5.0,85.9,45,91.1,2,High Risk
T13218,8,97105,5.02,74.6,51,88.2,1,Service Required Soon
T13219,1,11617,6.64,98.4,13,78.7,0,Truck Healthy
T13220,3,48065,5.59,87.1,16,80.9,0,Truck Healthy
T13221,4,35765,5.82,90.9,44,86.8,2,Service Required Soon
T13222,13,156191,3.62,57.9,11,99.7,6,High Risk
T13223,8,85088,4.53,77.5,50,86.6,4,Service Required Soon
T13224,0,7001,6.41,97.4,40,83.6,0,Service Required Soon
T13225,5,74670,5.97,83.1,10,91.9,1,Truck Healthy
T13226,2,27221,6.88,97.5,59,76.6,0,Service Required Soon
T13227,10,145503,4.57,73.4,2,98.0,1,High Risk
T13228,4,39326,5.82,84.2,45,84.1,0,Service Required Soon
T13229,3,39037,5.96,87.2,35,80.9,1,Service Required Soon
T13230,9,111778,4.56,76.6,30,99.7,2,Service Required Soon
T13231,8,96227,5.08,74.2,34,99.7,0,Service Required Soon
T13232,12,132179,4.13,68.6,50,95.4,2,High Risk
T13233,3,47696,6.05,94.6,36,80.6,1,Service Required Soon
T13234,12,131749,3.74,67.7,14,94.7,0,High Risk
T13235,14,154444,4.26,58.6,5,105.5,3,High Risk
T13236,14,174108,3.13,59.6,49,100.3,4,High Risk
T13237,4,43669,6.26,87.3,10,86.9,0,Truck Healthy
T13238,7,74276,5.36,75.5,51,93.3,2,Service Required Soon
T13239,0,5919,6.55,97.5,50,79.7,0,Service Required Soon
T13240,14,168698,3.18,56.1,17,106.6,6,High Risk
T13241,11,158584,3.98,66.4,2,101.2,5,High Risk
T13242,11,126945,3.83,69.4,13,99.6,3,High Risk
T13243,7,64290,4.99,82.0,12,91.4,2,Truck Healthy
T13244,11,101596,4.96,69.6,56,93.9,1,High Risk
T13245,6,73746,6.05,83.6,43,84.3,2,Truck Healthy
T13246,5,73715,5.92,80.2,36,92.8,2,Service Required Soon
T13247,5,54001,5.51,80.0,18,84.8,1,Truck Healthy
T13248,9,130402,5.07,77.8,16,96.6,3,Service Required Soon
T13249,11,98623,3.9,68.0,4,96.8,0,High Risk
T13250,5,67107,5.45,87.5,24,88.0,1,Truck Healthy
T13251,3,33902,6.45,92.0,58,87.5,1,Service Required Soon
T13252,4,46718,6.28,91.0,0,83.7,1,Truck Healthy
T13253,5,73475,6.02,81.6,52,86.8,1,Service Required Soon
T13254,4,58951,6.14,84.3,13,90.5,1,Truck Healthy
T13255,4,46384,6.64,91.7,27,90.2,1,Truck Healthy
T13256,5,49221,5.55,81.8,18,90.5,1,Truck Healthy
T13257,4,55460,5.99,87.2,35,90.6,2,High Risk
T13258,10,146865,4.33,65.8,49,92.3,3,High Risk
T13259,14,149773,3.63,59.8,33,106.2,1,High Risk
T13260,5,57122,6.18,80.9,37,81.6,3,Service Required Soon
T13261,11,124323,4.43,67.7,10,95.6,2,High Risk
T13262,3,36691,5.92,91.9,47,83.3,2,Service Required Soon
T13263,7,108023,5.65,74.7,50,88.5,0,Service Required Soon
T13264,2,33953,6.06,89.3,9,82.1,1,Truck Healthy
T13265,8,103804,5.1,75.6,35,91.6,0,Service Required Soon
T13266,7,89893,4.81,77.1,9,91.9,2,Truck Healthy
T13267,12,112993,4.84,60.5,42,97.7,3,High Risk
T13268,10,114849,4.52,66.1,32,94.0,2,High Risk
T13269,4,32925,6.38,85.5,55,84.8,0,Service Required Soon
T13270,4,50937,6.16,92.1,17,83.4,2,Truck Healthy
T13271,0,9993,6.83,96.0,16,76.3,0,Truck Healthy
T13272,11,144060,4.46,62.9,26,102.2,2,High Risk
T13273,9,83780,4.24,75.1,17,95.0,3,Service Required Soon
T13274,14,177235,3.8,53.6,48,103.5,4,High Risk
T13275,12,138738,4.41,65.1,43,98.8,6,High Risk
T13276,12,182807,4.68,63.4,48,101.0,4,High Risk
T13277,10,108873,4.54,73.2,25,93.9,2,Service Required Soon
T13278,8,126403,4.31,79.3,42,95.9,1,Service Required Soon
T13279,4,62495,5.71,86.9,4,89.2,0,Truck Healthy
T13280,1,13043,7.0,100.0,45,87.0,0,Service Required Soon
T13281,14,193101,3.34,54.8,36,96.0,3,High Risk
T13282,1,16747,7.0,100.0,41,80.5,0,Service Required Soon
T13283,5,78057,5.73,86.8,3,84.0,0,Truck Healthy
T13284,6,86590,5.19,83.4,5,82.3,1,Truck Healthy
T13285,3,27211,5.8,94.9,27,78.3,2,Truck Healthy
T13286,9,129293,4.58,76.0,3,98.5,2,Service Required Soon
T13287,10,132112,4.44,70.9,35,92.3,1,High Risk
T13288,14,164289,3.63,53.9,37,102.2,6,High Risk
T13289,10,98502,5.24,74.2,36,99.3,1,High Risk
T13290,3,42949,6.18,95.7,3,83.1,2,High Risk
T13291,10,90587,4.33,69.0,15,102.2,4,High Risk
T13292,10,158264,4.22,68.1,44,89.7,3,High Risk
T13293,5,62590,5.55,89.1,59,86.9,5,Service Required Soon
T13294,13,178696,3.31,58.6,7,100.5,5,High Risk
T13295,7,67217,5.49,82.6,35,89.1,4,Service Required Soon
T13296,5,63280,5.34,84.7,5,85.9,0,Truck Healthy
T13297,2,26783,6.7,90.3,48,83.5,0,Service Required Soon
T13298,8,86975,5.09,73.9,1,86.9,2,Truck Healthy
T13299,2,22457,6.41,98.5,29,78.4,1,Truck Healthy
T13300,0,247,6.45,100.0,40,80.1,0,Service Required Soon
T13301,7,100965,5.34,75.9,44,91.8,2,Service Required Soon
T13302,10,118163,5.08,69.4,24,93.1,4,High Risk
T13303,10,114340,4.43,72.4,0,92.5,3,Service Required Soon
T13304,11,104030,4.27,62.4,9,94.2,4,High Risk
T13305,0,5784,7.0,100.0,43,82.6,0,Service Required Soon
T13306,6,69932,5.64,77.3,57,90.2,3,Service Required Soon
T13307,1,16309,6.18,95.7,35,78.5,0,Service Required Soon
T13308,13,187873,4.58,58.0,54,97.4,1,High Risk
T13309,10,111337,4.08,69.1,34,93.7,3,High Risk
T13310,9,129774,5.34,77.7,22,94.9,1,Service Required Soon
T13311,2,38356,6.15,89.5,37,78.3,0,Service Required Soon
T13312,5,80229,6.18,84.6,25,84.1,2,Truck Healthy
T13313,5,43486,5.33,83.9,49,83.2,3,Service Required Soon
T13314,1,21464,7.0,94.8,5,76.5,0,Truck Healthy
T13315,12,164135,4.2,59.9,41,101.6,4,High Risk
T13316,10,142213,4.68,67.8,34,97.5,2,High Risk
T13317,8,116571,4.66,80.7,54,92.0,1,Service Required Soon
T13318,3,42924,6.47,87.9,49,84.1,1,Service Required Soon
T13319,8,108344,4.76,72.5,27,94.5,1,Truck Healthy
T13320,9,114890,4.71,73.2,38,94.6,1,High Risk
T13321,12,146977,3.9,63.2,57,96.8,2,High Risk
T13322,4,54645,5.62,88.2,55,90.8,1,Service Required Soon
T13323,9,89171,5.03,73.5,9,95.9,2,Service Required Soon
T13324,10,122411,4.34,65.0,44,95.1,2,High Risk
T13325,2,22588,6.49,91.6,49,82.1,1,Service Required Soon
T13326,7,91916,5.25,77.5,21,92.5,3,Truck Healthy
T13327,3,51219,5.94,88.6,13,80.5,2,Truck Healthy
T13328,7,76258,5.31,77.1,0,97.8,4,Truck Healthy
T13329,11,111603,5.04,64.5,39,95.3,1,High Risk
T13330,5,74400,5.42,82.6,44,89.4,2,Service Required Soon
T13331,4,34093,5.67,90.9,50,87.0,1,Service Required Soon
T13332,11,107644,3.99,64.7,28,92.9,6,High Risk
T13333,12,179404,4.13,68.6,14,98.2,6,High Risk
T13334,1,11822,6.62,95.4,27,81.5,0,Truck Healthy
T13335,10,94227,4.4,66.4,2,94.3,7,High Risk
T13336,7,69013,5.17,77.6,24,87.1,1,Truck Healthy
T13337,14,129802,3.89,60.1,16,104.5,5,High Risk
T13338,14,136660,3.37,57.5,34,101.0,6,High Risk
T13339,4,53390,6.03,84.9,40,84.9,0,Service Required Soon
T13340,12,120167,3.88,63.2,40,99.1,3,High Risk
T13341,6,90626,5.59,82.4,10,90.6,1,Truck Healthy
T13342,5,67176,6.03,81.4,26,83.0,1,Truck Healthy
T13343,13,176077,3.36,61.9,8,98.9,5,High Risk
T13344,0,3069,7.0,98.1,57,85.4,0,Service Required Soon
T13345,14,169133,3.44,59.7,57,92.1,5,High Risk
T13346,13,192491,4.43,57.5,37,99.7,5,High Risk
T13347,11,130090,4.66,68.0,50,100.9,3,High Risk
T13348,0,6888,6.99,99.3,3,81.9,0,Truck Healthy
T13349,10,116012,3.97,74.1,20,91.5,5,High Risk
T13350,14,181242,3.79,58.2,20,99.4,4,High Risk
T13351,5,70586,5.46,86.6,55,94.5,5,Service Required Soon
T13352,2,34623,6.18,94.9,23,81.3,0,Truck Healthy
T13353,1,13564,7.0,100.0,56,76.3,0,Service Required Soon
T13354,2,39306,6.06,94.1,41,74.9,2,Service Required Soon
T13355,2,32233,6.15,95.0,8,84.4,0,Truck Healthy
T13356,8,73574,4.98,73.2,35,90.3,1,Service Required Soon
T13357,10,147103,4.58,69.0,58,97.2,4,High Risk
T13358,8,110571,4.51,77.0,5,98.3,3,Truck Healthy
T13359,0,9275,7.0,100.0,45,76.5,0,Service Required Soon
T13360,4,58013,5.25,92.2,45,82.9,0,Truck Healthy
T13361,1,16956,6.75,99.9,50,78.1,0,Service Required Soon
T13362,13,134094,3.83,63.8,46,98.6,5,High Risk
T13363,12,127012,4.64,66.5,18,96.8,3,High Risk
T13364,2,23708,6.48,94.4,16,78.3,0,Truck Healthy
T13365,9,79698,4.79,73.6,16,97.8,2,Service Required Soon
T13366,6,66111,5.69,77.1,42,89.1,2,Service Required Soon
T13367,11,125890,4.22,69.9,1,99.6,0,High Risk
T13368,13,148365,3.63,65.5,31,101.2,5,High Risk
T13369,4,61132,6.45,92.9,3,86.9,2,Truck Healthy
T13370,0,9183,6.57,100.0,21,81.4,0,Truck Healthy
T13371,12,104739,4.38,68.1,25,100.1,8,Service Required Soon
T13372,12,161457,3.77,64.2,36,95.1,6,High Risk
T13373,2,33553,6.58,93.5,45,83.8,1,Service Required Soon
T13374,0,5161,6.79,100.0,49,85.1,0,Service Required Soon
T13375,11,136376,3.82,62.9,48,95.7,3,High Risk
T13376,5,52878,6.04,86.1,14,91.0,2,Truck Healthy
T13377,3,37178,6.13,91.0,33,81.8,0,Service Required Soon
T13378,10,129974,4.06,66.6,14,93.3,8,High Risk
T13379,3,53342,6.14,92.9,11,78.6,2,Truck Healthy
T13380,9,120527,5.07,70.6,17,97.5,2,Service Required Soon
T13381,5,54336,4.94,81.8,34,87.2,0,Service Required Soon
T13382,2,21128,6.04,89.6,36,79.2,2,Service Required Soon
T13383,2,31048,6.8,91.3,16,83.9,1,Truck Healthy
T13384,10,91148,4.29,71.3,33,97.5,5,Truck Healthy
T13385,8,72305,4.78,77.4,58,93.8,2,Service Required Soon
T13386,12,125558,4.72,68.5,10,104.2,3,High Risk
T13387,14,132507,3.66,58.1,27,104.9,5,High Risk
T13388,10,105101,5.23,72.9,1,90.1,5,Truck Healthy
T13389,6,58384,4.73,86.4,48,88.4,5,Service Required Soon
T13390,0,494,6.57,99.6,47,78.7,0,Service Required Soon
T13391,8,107089,5.21,71.2,17,91.9,1,Truck Healthy
T13392,10,113362,4.46,69.3,51,93.3,2,High Risk
T13393,9,97455,4.77,70.3,55,93.5,4,High Risk
T13394,1,15263,6.6,96.8,2,82.7,0,Truck Healthy
T13395,6,75178,5.44,83.9,34,89.0,0,Service Required Soon
T13396,2,28465,6.48,96.9,38,87.4,0,Service Required Soon
T13397,1,13749,6.96,94.9,29,80.9,0,Truck Healthy
T13398,7,96894,5.49,75.1,13,86.4,1,Truck Healthy
T13399,6,58800,5.13,81.3,51,89.5,2,Service Required Soon
T13400,13,197949,3.44,58.6,6,105.8,2,High Risk
T13401,8,87418,5.0,80.4,8,95.8,0,Truck Healthy
T13402,12,143381,4.0,60.6,1,93.3,4,High Risk
T13403,7,103544,5.55,80.5,28,93.7,4,Truck Healthy
T13404,1,15942,7.0,97.8,21,83.4,0,Truck Healthy
T13405,2,25999,6.7,91.3,46,81.6,0,Service Required Soon
T13406,13,115514,4.18,58.5,8,94.7,5,High Risk
T13407,8,90439,4.45,78.8,38,95.7,2,Service Required Soon
T13408,14,211586,2.87,57.4,31,103.0,5,High Risk
T13409,6,93399,5.31,78.6,29,89.7,1,Truck Healthy
T13410,0,8330,6.66,95.3,23,85.9,0,Truck Healthy
T13411,2,17909,7.0,91.3,29,82.6,0,Truck Healthy
T13412,13,112216,4.13,63.1,47,97.3,3,High Risk
T13413,7,83656,5.27,81.0,14,92.7,1,Truck Healthy
T13414,4,56423,6.03,85.1,45,84.7,0,Service Required Soon
T13415,5,73713,5.71,83.5,56,90.3,0,Service Required Soon
T13416,1,17899,6.81,93.4,34,81.6,0,Service Required Soon
T13417,10,106156,4.51,71.2,1,92.3,2,Service Required Soon
T13418,10,140443,4.36,68.7,5,97.2,3,High Risk
T13419,14,193484,3.04,61.9,2,107.5,3,High Risk
T13420,12,104110,4.34,60.5,25,101.8,2,High Risk
T13421,5,58635,5.85,82.4,13,86.3,6,Truck Healthy
T13422,14,122992,3.43,54.7,59,98.8,2,High Risk
T13423,8,87957,5.29,79.8,41,95.6,3,Service Required Soon
T13424,12,115106,3.98,68.1,38,95.3,5,High Risk
T13425,6,62163,4.87,79.4,52,87.9,2,Service Required Soon
T13426,14,123818,3.11,58.0,39,96.9,4,High Risk
T13427,11,147145,3.85,65.2,12,93.3,4,High Risk
T13428,12,145221,3.83,68.4,56,94.1,4,High Risk
T13429,12,116711,4.11,66.2,24,99.2,6,High Risk
T13430,8,88077,4.51,76.7,20,88.1,5,Truck Healthy
T13431,6,57724,5.93,84.9,35,96.0,3,Service Required Soon
T13432,2,26668,6.5,92.7,36,79.8,0,Service Required Soon
T13433,8,72635,5.12,80.6,20,96.2,2,Truck Healthy
T13434,5,77555,5.82,86.0,38,89.9,2,Service Required Soon
T13435,2,32392,6.45,95.6,12,80.7,1,Truck Healthy
T13436,12,183344,4.0,62.2,33,92.7,3,High Risk
T13437,11,116338,4.56,67.7,55,100.0,1,High Risk
T13438,3,49492,6.25,93.2,1,80.1,0,Truck Healthy
T13439,4,47147,6.66,92.6,10,93.1,0,Truck Healthy
T13440,7,87956,5.47,83.6,45,87.7,3,Service Required Soon
T13441,2,32858,6.94,92.4,44,78.8,0,Service Required Soon
T13442,10,110621,4.55,66.6,10,96.9,2,High Risk
T13443,14,151177,2.92,61.7,26,107.4,4,High Risk
T13444,12,147694,3.92,61.7,49,97.9,2,High Risk
T13445,4,59738,5.99,88.7,1,83.4,0,Truck Healthy
T13446,10,89952,4.61,67.1,26,94.3,1,High Risk
T13447,14,185511,3.63,62.5,24,105.5,3,High Risk
T13448,12,176021,3.85,59.3,49,99.5,3,High Risk
T13449,12,165617,4.09,67.1,43,94.8,1,High Risk
T13450,0,1503,7.0,100.0,41,84.2,0,Service Required Soon
T13451,9,130606,4.28,72.7,9,93.4,3,Service Required Soon
T13452,7,81537,5.33,80.9,34,92.9,4,Service Required Soon
T13453,13,185771,4.93,63.4,45,101.5,4,High Risk
T13454,12,133894,3.76,59.2,39,102.3,6,High Risk
T13455,6,90771,5.55,81.2,53,84.8,0,Service Required Soon
T13456,8,121475,4.89,75.7,53,94.1,1,Service Required Soon
T13457,11,107846,3.93,64.6,17,97.2,5,High Risk
T13458,12,134144,3.73,67.0,16,101.4,3,High Risk
T13459,10,135062,4.25,68.9,6,95.6,2,High Risk
T13460,4,48146,5.87,90.4,44,91.0,2,Truck Healthy
T13461,8,99460,4.55,78.2,20,87.8,0,Service Required Soon
T13462,1,18587,6.24,94.8,4,83.4,0,Truck Healthy
T13463,14,188778,3.37,60.6,5,93.9,7,High Risk
T13464,9,113530,5.11,70.8,41,94.8,2,High Risk
T13465,8,96906,5.13,73.6,56,85.7,5,Truck Healthy
T13466,10,133640,4.59,69.6,31,98.3,2,Service Required Soon
T13467,1,20575,6.84,98.5,20,81.3,1,Truck Healthy
T13468,6,71281,5.24,83.4,45,87.1,1,Service Required Soon
T13469,11,142626,3.35,64.7,19,100.9,3,High Risk
T13470,11,135135,4.13,71.6,49,94.1,5,Truck Healthy
T13471,7,81003,5.22,83.7,43,96.0,2,Service Required Soon
T13472,10,143313,4.48,65.9,12,99.6,2,High Risk
T13473,12,151211,4.43,64.2,24,90.7,3,High Risk
T13474,5,62280,5.97,88.8,33,79.9,0,Service Required Soon
T13475,10,116142,4.4,66.4,14,89.6,7,High Risk
T13476,10,112986,4.18,72.6,37,91.1,5,High Risk
T13477,10,126146,4.89,69.9,54,99.4,4,High Risk
T13478,10,149408,4.21,66.6,47,94.0,4,Truck Healthy
T13479,4,51874,5.5,89.8,32,80.7,2,Service Required Soon
T13480,1,14901,6.7,100.0,3,86.7,0,Truck Healthy
T13481,5,65636,5.68,86.0,49,87.8,1,Service Required Soon
T13482,13,148862,3.69,62.5,23,95.3,3,High Risk
T13483,9,82143,4.47,71.8,3,87.8,3,Service Required Soon
T13484,12,113686,4.27,62.2,36,102.4,2,High Risk
T13485,14,154580,3.72,57.5,15,94.9,8,High Risk
T13486,12,162598,4.28,65.6,29,98.9,4,Service Required Soon
T13487,14,139795,3.55,61.1,15,103.8,2,High Risk
T13488,12,121938,3.25,67.5,28,88.7,3,High Risk
T13489,3,35066,5.66,95.8,27,83.7,2,Truck Healthy
T13490,5,80843,5.07,88.4,20,85.2,0,Truck Healthy
T13491,1,19881,7.0,95.4,30,77.1,1,Truck Healthy
T13492,10,92924,4.49,68.7,50,94.3,2,High Risk
T13493,10,116682,4.2,71.9,33,93.5,3,High Risk
T13494,12,162102,3.51,60.0,50,103.0,2,High Risk
T13495,3,34978,6.54,86.1,48,82.8,0,Service Required Soon
T13496,4,38506,6.86,92.0,2,86.2,1,Truck Healthy
T13497,13,187656,3.99,62.0,9,99.8,2,High Risk
T13498,2,22189,6.74,96.3,24,80.1,0,Truck Healthy
T13499,4,48451,5.93,83.4,54,87.1,0,Service Required Soon
T13500,7,75992,4.95,79.6,1,87.3,2,Truck Healthy
T13501,9,96659,3.85,70.8,30,100.4,3,High Risk
T13502,1,10189,7.0,97.2,46,85.7,0,Service Required Soon
T13503,9,134547,4.47,76.0,45,87.6,2,High Risk
T13504,4,49702,5.59,86.6,51,92.8,0,Service Required Soon
T13505,7,65067,5.15,76.6,11,89.0,1,Truck Healthy
T13506,11,156962,4.62,66.6,22,96.8,2,Service Required Soon
T13507,9,131115,4.24,73.5,40,88.5,3,High Risk
T13508,5,57473,5.18,87.7,44,95.0,1,Service Required Soon
T13509,13,161859,3.21,62.8,25,98.4,2,High Risk
T13510,5,58246,6.02,82.0,18,85.6,2,Truck Healthy
T13511,0,7914,6.98,100.0,36,85.5,0,Service Required Soon
T13512,5,69383,5.45,87.3,7,85.5,2,Truck Healthy
T13513,9,83048,4.59,71.7,58,91.5,3,High Risk
T13514,8,113497,5.46,72.0,14,92.5,4,Truck Healthy
T13515,6,63015,5.94,80.9,37,92.8,0,Service Required Soon
T13516,2,24155,6.39,97.8,4,78.6,0,Truck Healthy
T13517,5,58457,5.26,87.9,25,91.9,2,Truck Healthy
T13518,10,84519,4.41,67.6,51,96.8,1,High Risk
T13519,9,111139,4.66,71.9,54,89.8,3,High Risk
T13520,12,139062,4.56,59.5,36,96.7,4,High Risk
T13521,11,167568,4.03,68.9,43,97.0,5,High Risk
T13522,8,80712,5.62,75.5,18,85.2,5,Truck Healthy
T13523,5,69903,5.43,88.3,38,86.1,1,Service Required Soon
T13524,13,156572,3.41,61.3,27,105.1,6,High Risk
T13525,3,28867,6.85,92.5,6,81.2,0,Truck Healthy
T13526,0,8564,7.0,99.1,4,75.7,0,Truck Healthy
T13527,4,63782,6.05,89.7,51,89.8,1,Service Required Soon
T13528,9,100588,5.17,68.7,3,96.4,2,High Risk
T13529,2,37423,6.74,94.4,11,84.9,2,High Risk
T13530,13,172378,4.2,56.2,45,99.2,3,High Risk
T13531,0,7342,6.77,96.0,5,83.0,0,Truck Healthy
T13532,2,29671,7.0,95.0,27,79.7,1,Truck Healthy
T13533,6,56594,5.34,81.7,10,89.9,1,Truck Healthy
T13534,4,63246,5.4,84.9,23,82.4,2,High Risk
T13535,12,187531,4.02,65.6,5,94.9,5,Truck Healthy
T13536,3,36860,6.18,91.7,6,86.4,2,Truck Healthy
T13537,4,46592,5.73,84.8,4,81.1,1,Truck Healthy
T13538,0,6557,7.0,100.0,19,77.1,0,Truck Healthy
T13539,1,14214,6.46,96.0,26,81.4,0,Truck Healthy
T13540,6,54543,5.62,77.0,31,89.9,1,Service Required Soon
T13541,6,73835,5.15,83.0,46,86.8,2,Service Required Soon
T13542,1,15563,6.1,97.3,35,79.3,1,Service Required Soon
T13543,14,140501,3.37,58.8,21,101.3,4,High Risk
T13544,10,137625,4.3,70.3,59,97.3,7,High Risk
T13545,14,179243,2.86,58.4,29,101.2,7,High Risk
T13546,12,158300,4.11,62.9,56,102.7,5,High Risk
T13547,14,188733,3.67,60.6,59,102.6,3,High Risk
T13548,3,38466,6.13,87.3,48,85.1,2,Service Required Soon
T13549,0,9665,7.0,99.0,38,78.6,0,Service Required Soon
T13550,6,65938,5.36,85.4,27,88.4,2,Truck Healthy
T13551,10,127097,4.41,70.6,52,95.7,4,High Risk
T13552,1,12035,6.57,93.1,59,77.6,0,High Risk
T13553,0,6111,7.0,100.0,4,81.2,0,Truck Healthy
T13554,13,134273,3.58,63.0,33,97.9,1,High Risk
T13555,3,32562,6.5,91.4,6,84.0,0,Truck Healthy
T13556,11,112620,4.34,63.9,24,97.6,3,High Risk
T13557,2,31009,6.91,97.0,30,77.4,0,Truck Healthy
T13558,7,67917,5.05,78.9,15,89.6,2,Truck Healthy
T13559,4,59240,5.9,91.5,30,84.5,1,Truck Healthy
T13560,11,156613,4.62,64.7,27,96.3,2,High Risk
T13561,9,129923,4.25,72.4,9,99.0,3,Service Required Soon
T13562,0,9024,7.0,100.0,52,78.1,0,Service Required Soon
T13563,1,15505,6.94,94.9,9,86.1,0,Truck Healthy
T13564,2,28095,6.63,96.9,25,77.5,1,Truck Healthy
T13565,4,60584,6.64,83.6,48,85.3,3,Service Required Soon
T13566,4,48834,5.78,88.9,8,84.3,2,Truck Healthy
T13567,1,13975,6.62,95.0,16,84.7,1,Truck Healthy
T13568,11,169562,4.7,66.0,22,97.5,2,High Risk
T13569,0,6782,7.0,98.3,51,75.8,0,Service Required Soon
T13570,1,16350,6.19,100.0,39,80.5,2,Service Required Soon
T13571,1,15974,6.38,100.0,13,80.8,0,Truck Healthy
T13572,7,72023,5.0,74.5,34,92.1,2,Service Required Soon
T13573,6,68623,6.25,79.1,21,91.1,2,Truck Healthy
T13574,0,3756,6.72,99.2,31,76.6,0,Service Required Soon
T13575,7,61651,5.47,77.0,40,83.7,2,Service Required Soon
T13576,2,29257,6.45,94.7,24,78.1,1,Truck Healthy
T13577,1,20687,6.28,92.3,58,85.5,0,Service Required Soon
T13578,5,58665,5.94,85.0,16,86.6,0,Truck Healthy
T13579,6,88142,5.18,85.9,24,91.4,3,Truck Healthy
T13580,1,14197,6.54,99.2,56,85.2,0,Service Required Soon
T13581,11,91570,3.87,65.6,8,95.9,2,High Risk
T13582,4,51475,6.71,89.3,23,87.6,1,Truck Healthy
T13583,13,165286,3.28,57.4,33,102.0,8,High Risk
T13584,0,3681,6.01,96.3,32,80.5,0,Service Required Soon
T13585,9,98573,4.27,70.3,2,88.2,7,Service Required Soon
T13586,7,74717,5.24,78.2,25,90.8,2,Truck Healthy
T13587,6,63920,5.9,84.7,33,87.7,3,Service Required Soon
T13588,11,100205,4.42,71.5,55,99.1,7,Truck Healthy
T13589,13,129631,3.16,61.8,41,96.2,0,High Risk
T13590,14,148040,3.2,58.7,16,104.2,4,High Risk
